LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-117.7474362,33.7154959,134,PARKWOOD,,,,,,,7a9c3a966798f088
-117.7472644,33.7156683,140,PARKWOOD,,,,,,,6d5662482228374c
-117.7473974,33.715098,53,QUILL,,,,,,,e224ed38312b1ccb
-117.7471971,33.7153009,59,QUILL,,,,,,,466b9625b1770fbd
-117.7469932,33.7154951,65,QUILL,,,,,,,da3eb7b23befef56
-117.7468894,33.716012,146,PARKWOOD,,,,,,,6005e5d114f28c14
-117.7466479,33.7161398,152,PARKWOOD,,,,,,,4beca6069f4c4113
-117.7464072,33.7162625,158,PARKWOOD,,,,,,,217f2fa9b0352500
-117.7461391,33.7163606,164,PARKWOOD,,,,,,,9ea68869f51a7a71
-117.7456098,33.7165288,170,PARKWOOD,,,,,,,07b23146eb8d675e
-117.745352,33.716646,176,PARKWOOD,,,,,,,0c212e0bc3e82d57
-117.7451149,33.7167874,182,PARKWOOD,,,,,,,c25ad61585d57129
-117.7466571,33.7158461,73,QUILL,,,,,,,b4d7b288537e9dee
-117.7463795,33.7159907,79,QUILL,,,,,,,4634b439f63e210e
-117.7460777,33.7161111,85,QUILL,,,,,,,df01944057764329
-117.7455296,33.7162872,91,QUILL,,,,,,,c2fb1d6cc931226b
-117.7452636,33.7164074,97,QUILL,,,,,,,3513d3a3ff6cbde4
-117.7450188,33.7165374,103,QUILL,,,,,,,f72f11bbc274492e
-117.7472112,33.7147002,50,QUILL,,,,,,,8e5aec938f9ae10d
-117.7471135,33.7146196,52,QUILL,,,,,,,4660a3db662719c1
-117.7470063,33.7145678,54,QUILL,,,,,,,ffe2e34dac9452e3
-117.7468634,33.7147332,56,QUILL,,,,,,,786c0a57d8e2de82
-117.7469715,33.7148048,58,QUILL,,,,,,,effd975652c32d52
-117.7470693,33.7148652,60,QUILL,,,,,,,e83c45eb807ee479
-117.7469246,33.7150316,62,QUILL,,,,,,,24b111a384b1fc84
-117.7468239,33.714973,64,QUILL,,,,,,,3e40ee69a06dfe97
-117.7467211,33.7149016,66,QUILL,,,,,,,efa98a41663fec56
-117.7465734,33.7150676,68,QUILL,,,,,,,2b20da727191bc2c
-117.7466831,33.7151358,70,QUILL,,,,,,,2f111896e6c4ea3a
-117.7467811,33.7151983,72,QUILL,,,,,,,ccad575acb37a8c2
-117.746418,33.7155165,74,QUILL,,,,,,,d126ac8e8196df53
-117.7463028,33.7153944,76,QUILL,,,,,,,69febe1461eb8b39
-117.7461417,33.7154999,78,QUILL,,,,,,,6a8f51f13a2806f8
-117.7462459,33.7156277,80,QUILL,,,,,,,db0d44852e902dee
-117.7460814,33.7157185,82,QUILL,,,,,,,71c2d0c5fc7ebaa6
-117.745988,33.7155782,84,QUILL,,,,,,,b3c051c10636fd9c
-117.7458118,33.7156548,86,QUILL,,,,,,,2a06fd19859ff1a8
-117.7458867,33.7158018,88,QUILL,,,,,,,dcba4c1f726ad2ad
-117.7454802,33.715919,90,QUILL,,,,,,,cafc381cdf5137c7
-117.7454036,33.7157687,92,QUILL,,,,,,,f955286c1f26d014
-117.7452142,33.7158444,94,QUILL,,,,,,,0461b92838b1fd94
-117.7452794,33.7159895,96,QUILL,,,,,,,281f44355a44ed07
-117.745102,33.7160582,98,QUILL,,,,,,,357c5de2712628cb
-117.7449222,33.716146,100,QUILL,,,,,,,acf9048a301acf40
-117.7447302,33.7162528,102,QUILL,,,,,,,54dc0bb44f40e8ae
-117.7446047,33.7163657,104,QUILL,,,,,,,b0f77156b9ff7150
-117.7444854,33.7164741,106,QUILL,,,,,,,11723e4a60a6b1f4
-117.7468274,33.7144448,55,GUST,,,,,,,8170bd6ca0c9f999
-117.7466217,33.714308,51,GUST,,,,,,,c56dc694a6081a7d
-117.7467153,33.7143766,53,GUST,,,,,,,0f6947bbd03847b0
-117.7466857,33.7146095,57,GUST,,,,,,,6301b94caff89fb9
-117.7465767,33.7145375,59,GUST,,,,,,,30ccb9b782bcc2e3
-117.746481,33.7144758,61,GUST,,,,,,,c0f9871ff87c068d
-117.7465385,33.7147806,67,GUST,,,,,,,4f3a828dbc3d1ce3
-117.7464294,33.7147124,65,GUST,,,,,,,e6c3d610aa829528
-117.7463275,33.7146479,63,GUST,,,,,,,a54c649818b9ab94
-117.7463896,33.7149511,71,GUST,,,,,,,1778089923e39420
-117.7462834,33.7148791,73,GUST,,,,,,,7d1b972c5ed34fa8
-117.7461833,33.7148121,75,GUST,,,,,,,a237bc8f1c08614d
-117.7463336,33.7141178,50,GUST,,,,,,,938a6da7d564970e
-117.7462369,33.714054,52,GUST,,,,,,,ff9c1d58ebb82514
-117.7461423,33.7139825,54,GUST,,,,,,,cf9099144aab8a5c
-117.745988,33.7141523,56,GUST,,,,,,,2c978b0805ac573c
-117.7460919,33.7142229,58,GUST,,,,,,,84dc831e2ceab240
-117.7461949,33.7142836,60,GUST,,,,,,,3c9239a48af83529
-117.7460443,33.7144595,62,GUST,,,,,,,40e1a2cc9d467e8e
-117.7459432,33.7143986,64,GUST,,,,,,,36ddbff7eaafe1f6
-117.745839,33.7143141,66,GUST,,,,,,,d92656f88704da0b
-117.7456796,33.7145039,68,GUST,,,,,,,a384fb37584f8e89
-117.7457953,33.7145682,70,GUST,,,,,,,8eaea052d3304e6e
-117.7458987,33.7146257,72,GUST,,,,,,,384e7148e2837594
-117.7461013,33.7152091,151,FRONTIER,,,,,,,c85d5c57989b8b31
-117.7460246,33.7152983,153,FRONTIER,,,,,,,131c0a71e829c2d7
-117.7458243,33.7151746,155,FRONTIER,,,,,,,80d6beed705faaa1
-117.7459074,33.7150858,157,FRONTIER,,,,,,,4a707aaa7362d6b3
-117.7456827,33.7149409,159,FRONTIER,,,,,,,9c0fbfba14bc765e
-117.745606,33.7150302,161,FRONTIER,,,,,,,de50e5239e130628
-117.7454057,33.7149064,163,FRONTIER,,,,,,,af589b058ef8ead8
-117.7454888,33.7148177,165,FRONTIER,,,,,,,c403d2555107d1b7
-117.7452608,33.7146313,167,FRONTIER,,,,,,,4c0313ebf9114925
-117.7451938,33.7147131,169,FRONTIER,,,,,,,52fa4678fc0678ef
-117.7450048,33.7145808,175,FRONTIER,,,,,,,725d3a0644df644f
-117.7450878,33.714492,177,FRONTIER,,,,,,,4dc60b6f6517d1f4
-117.7446229,33.714286,187,FRONTIER,,,,,,,0963c7015a188419
-117.7447059,33.7141972,189,FRONTIER,,,,,,,4fa4a6fc5ed9c484
-117.7448119,33.7144182,181,FRONTIER,,,,,,,49f1b0c6a9154b00
-117.744879,33.7143365,179,FRONTIER,,,,,,,80efc7ec0121f685
-117.7454855,33.7144031,166,FRONTIER,,,,,,,60f667ed12b2596d
-117.7455633,33.714327,168,FRONTIER,,,,,,,bf001a0416a30274
-117.7456465,33.7142368,170,FRONTIER,,,,,,,be370006aa71881b
-117.7454672,33.7140946,172,FRONTIER,,,,,,,79bcb842cd9e7290
-117.7453856,33.7141854,174,FRONTIER,,,,,,,13e82bb4a77fd6de
-117.7453021,33.7142702,176,FRONTIER,,,,,,,c4bc315c596c7ed0
-117.7451176,33.7141198,178,FRONTIER,,,,,,,c6de4a0ffeeaf2cf
-117.7451953,33.7140437,180,FRONTIER,,,,,,,80825356940f8e85
-117.7452785,33.7139535,182,FRONTIER,,,,,,,cecda81860ab8547
-117.7450992,33.7138113,184,FRONTIER,,,,,,,224179c38560d55c
-117.7450177,33.7139021,186,FRONTIER,,,,,,,53663ef5df257780
-117.7449342,33.7139869,188,FRONTIER,,,,,,,b920c96091f270e5
-117.7451996,33.7155467,81,QUENTIN,,,,,,,7d6dc1a09999844b
-117.7450573,33.7154542,79,QUENTIN,,,,,,,f6ef89c465c66829
-117.7449075,33.7155766,75,RUNNER,,,,,,,4b7ab5f85921b6bd
-117.7450486,33.7156923,73,RUNNER,,,,,,,2048f8d41a9def7e
-117.7449145,33.715817,71,RUNNER,,,,,,,f0c547ea4524c430
-117.7447398,33.7157187,67,RUNNER,,,,,,,26bb257f668dc819
-117.7446504,33.715823,65,RUNNER,,,,,,,d7b826aa44ffb113
-117.744793,33.7159287,63,RUNNER,,,,,,,949f100403c37df5
-117.7446517,33.7160657,61,RUNNER,,,,,,,de94e03aa709c3d1
-117.7444931,33.7159653,59,RUNNER,,,,,,,e2bec11dab564cef
-117.7443574,33.7160874,57,RUNNER,,,,,,,40d2ccac5d931b61
-117.7445014,33.7162056,55,RUNNER,,,,,,,f41fc3b5df1f8b80
-117.7443527,33.7163419,53,RUNNER,,,,,,,018144a4ebcf76dd
-117.7441993,33.7162435,51,RUNNER,,,,,,,c2725f6facd0bd19
-117.7456694,33.7154797,88,QUENTIN,,,,,,,bbd6b8f8656c8354
-117.7457801,33.7153384,86,QUENTIN,,,,,,,a4fee88f107f8b4e
-117.7456208,33.7152371,84,QUENTIN,,,,,,,164ce2bbc5bbac98
-117.7454933,33.715363,82,QUENTIN,,,,,,,1fc33f901c9b9b32
-117.7453664,33.7152898,80,QUENTIN,,,,,,,052eaf21a9aca47f
-117.7454716,33.7151485,78,QUENTIN,,,,,,,c7efd63156d8954a
-117.7453104,33.715054,76,QUENTIN,,,,,,,0e07d5ac3fe5f087
-117.7451882,33.7151779,74,QUENTIN,,,,,,,998a1091019282e4
-117.7450802,33.7150464,72,QUENTIN,,,,,,,fcdb52f79af3936c
-117.7450491,33.714814,68,QUENTIN,,,,,,,784ae529fb57ca0b
-117.7449254,33.7149324,66,QUENTIN,,,,,,,d1a2339dc590b668
-117.7451979,33.7149277,70,QUENTIN,,,,,,,869fc041a6042825
-117.7449103,33.7147248,62,QUENTIN,,,,,,,3d63ed72fb3a8937
-117.7447615,33.714611,60,QUENTIN,,,,,,,4bc260c24e50cd62
-117.7446379,33.7147295,58,QUENTIN,,,,,,,d50de0b3e6b4a3dc
-117.7447927,33.7148435,64,QUENTIN,,,,,,,30352ea282503481
-117.7445061,33.7146143,56,QUENTIN,,,,,,,a06678221d38feef
-117.7446238,33.7144956,54,QUENTIN,,,,,,,94bec830ac1b081d
-117.744475,33.7143819,52,QUENTIN,,,,,,,6785096c9769a889
-117.7443513,33.7145003,50,QUENTIN,,,,,,,17dee2cfc85bc5a1
-117.7446917,33.7152307,67,QUENTIN,,,,,,,3df4ce161d7a3d66
-117.7445249,33.7151207,65,QUENTIN,,,,,,,ca7db5d203786dac
-117.7442017,33.7148874,53,QUENTIN,,,,,,,c974c878f2d84450
-117.7440531,33.7147789,51,QUENTIN,,,,,,,34268e03bdd72c51
-117.7445493,33.7153755,74,RUNNER,,,,,,,d5f9f27f556ec2cd
-117.7444309,33.7154867,66,RUNNER,,,,,,,639ef3535eec1e72
-117.7443147,33.7156108,64,RUNNER,,,,,,,719a4f984ef64615
-117.7441929,33.7157383,60,RUNNER,,,,,,,c234bc7c5ea6b2af
-117.7440469,33.7158802,56,RUNNER,,,,,,,e5906a944c3b50e1
-117.7439286,33.7159913,50,RUNNER,,,,,,,e10d5cffc091fede
-117.7443564,33.7152449,71,SINGER,,,,,,,9c59cc2613a94afa
-117.7442508,33.7153647,63,SINGER,,,,,,,9cebe6e9356e4955
-117.7441295,33.7154853,61,SINGER,,,,,,,022dc68cb27dfc8d
-117.7440055,33.7156113,55,SINGER,,,,,,,5f887d7ccf676afb
-117.7438696,33.7157601,53,SINGER,,,,,,,8f47e2b303349b5f
-117.743764,33.7158798,51,SINGER,,,,,,,e73e08dfae4592d4
-117.7440661,33.7150108,70,SINGER,,,,,,,3e57b28e757a0da0
-117.7439067,33.7149102,68,SINGER,,,,,,,1b0e531c966fb2ce
-117.7437778,33.7150414,66,SINGER,,,,,,,e0862a396983ad7d
-117.7439242,33.715156,64,SINGER,,,,,,,dcc0dd3ff3fc0813
-117.7438179,33.7152562,62,SINGER,,,,,,,0c290521f4043685
-117.7436586,33.7151555,60,SINGER,,,,,,,c20c0f9efe18900c
-117.7435297,33.7152868,58,SINGER,,,,,,,aaa5d3f44ae658e8
-117.743676,33.7154013,56,SINGER,,,,,,,c9a1b70c91099f09
-117.7435539,33.715511,54,SINGER,,,,,,,689f1741fceb2a1f
-117.7433946,33.7154104,52,SINGER,,,,,,,cb6d09e4bc26615f
-117.7434121,33.7156562,50,SINGER,,,,,,,ac07ca46a61d9831
-117.8520716,33.6705702,18545,JAMBOREE RD,,,,,,,8178397957e2472d
-117.8517722,33.6703664,18555,JAMBOREE RD,,,,,,,8230c0f9293330a9
-117.8508972,33.6703482,18565,JAMBOREE RD,,,,,,,b5b83c19d24c4640
-117.8513177,33.6696633,18575,JAMBOREE RD,,,,,,,19a4e73c06aa8a92
-117.8059499,33.628262,1,BOMMER CANYON,,,,,,,fda810581300d535
-117.7426835,33.6863532,1105,HAMAL,BUILDING A,,,,,,a8e386ca6c48e93a
-117.743145,33.685895,1105,HAMAL,BUILDING B,,,,,,ec972a35843fd76a
-117.8333023,33.63666,22,COLTRANE CT,,,,,,,9614d2c88e201f41
-117.8336014,33.636659,18,COLTRANE CT,,,,,,,c06f7cd19488a378
-117.8340497,33.6366568,12,COLTRANE CT,,,,,,,3fe27f9575e10d62
-117.833893,33.6366861,14,COLTRANE CT,,,,,,,09a2f0d6d61dd08c
-117.8342099,33.6366785,10,COLTRANE CT,,,,,,,ca3a450647a4ee99
-117.8345156,33.6367017,6,COLTRANE CT,,,,,,,c437c9ea53d94583
-117.8346721,33.6367262,4,COLTRANE CT,,,,,,,80d24c3e586de6f3
-117.8348325,33.63671,2,COLTRANE CT,,,,,,,63dfcb767b35998b
-117.8334426,33.6366847,20,COLTRANE CT,,,,,,,e045d1910fc0a9ef
-117.8337416,33.6366834,16,COLTRANE CT,,,,,,,420eab9c0f2b0e62
-117.8343797,33.6366813,8,COLTRANE CT,,,,,,,eba68e4a4aea2edf
-117.8346278,33.6362448,3,COLTRANE CT,,,,,,,8bacb65c013ea31e
-117.8332862,33.636275,23,COLTRANE CT,,,,,,,f7ddfa05d6063e03
-117.833574,33.6362757,19,COLTRANE CT,,,,,,,285a6a2d33eb9cb7
-117.8344709,33.6362656,5,COLTRANE CT,,,,,,,01380517652be92d
-117.8338767,33.6363027,15,COLTRANE CT,,,,,,,4263f01fa55e5166
-117.8340336,33.6362737,11,COLTRANE CT,,,,,,,6259be62647780e0
-117.8343326,33.6362725,7,COLTRANE CT,,,,,,,49154cef785cc315
-117.8347678,33.6362325,1,COLTRANE CT,,,,,,,a0447cd273244bf3
-117.8341701,33.6362765,9,COLTRANE CT,,,,,,,bf7be3c02e8cb6d5
-117.8337366,33.6362783,17,COLTRANE CT,,,,,,,811dfbbfae8632d6
-117.8334376,33.6362796,21,COLTRANE CT,,,,,,,9968c1587fcecaf1
-117.8347678,33.6354722,3,CERVANTES CT,,,,,,,e40a31daa4ef3a8c
-117.8344538,33.6355007,7,CERVANTES CT,,,,,,,e31deb7c5aa98f41
-117.8341538,33.6355435,11,CERVANTES CT,,,,,,,a7bbe19f5265c310
-117.8339903,33.6355293,15,CERVANTES CT,,,,,,,eb143b523963df92
-117.834925,33.6355015,1,CERVANTES CT,,,,,,,59263f2587d3bf40
-117.833699,33.6355924,19,CERVANTES CT,,,,,,,0b06502c30815aba
-117.8335535,33.6355852,21,CERVANTES CT,,,,,,,bcfb70d076316ad0
-117.8333008,33.6357449,25,CERVANTES CT,,,,,,,da62414623e8f96d
-117.833189,33.6358419,27,CERVANTES CT,,,,,,,6c27c9955627ff11
-117.8340182,33.6359124,14,CERVANTES CT,,,,,,,ed6e5ecfafe5607f
-117.8330824,33.6359225,29,CERVANTES CT,,,,,,,23aae6c59ec7bb73
-117.834467,33.6359128,8,CERVANTES CT,,,,,,,f0690df95fed872b
-117.8347712,33.6359365,4,CERVANTES CT,,,,,,,6563ba82d15d9ee4
-117.8341629,33.6359283,12,CERVANTES CT,,,,,,,7983e42904e477cb
-117.8338618,33.6359592,16,CERVANTES CT,,,,,,,936e52e5663dec8e
-117.8335783,33.636019,20,CERVANTES CT,,,,,,,e0aa0f94507eb2f4
-117.8346161,33.6359399,6,CERVANTES CT,,,,,,,086a10a61692bc22
-117.8337266,33.6359749,18,CERVANTES CT,,,,,,,9e5dc43c7f3ce782
-117.8345888,33.6354784,5,CERVANTES CT,,,,,,,0d6241feab3c9287
-117.8342917,33.6355104,9,CERVANTES CT,,,,,,,fc3e76535223182f
-117.8338553,33.6355462,17,CERVANTES CT,,,,,,,a7e2446956a5f5d8
-117.8333968,33.6356536,23,CERVANTES CT,,,,,,,ffb149370e084e37
-117.8323588,33.6355299,1505,CERVANTES CT,,,,,,,4e62e7f7495736c5
-117.8322909,33.6355487,1503,CERVANTES CT,,,,,,,56992cfdec262381
-117.8322218,33.6355506,1501,CERVANTES CT,,,,,,,f202297560303ac1
-117.8320924,33.6355928,1215,CERVANTES CT,,,,,,,5d00ac7fcf1d0e6c
-117.8320414,33.6356368,1213,CERVANTES CT,,,,,,,465f92b567eee88c
-117.8319735,33.6356556,1211,CERVANTES CT,,,,,,,98274b2dbf25d794
-117.8319053,33.6356586,1209,CERVANTES CT,,,,,,,5072c9367c535664
-117.8324325,33.6356796,1605,CERVANTES CT,,,,,,,8db5fe5bb78e3cef
-117.8323646,33.6356985,1603,CERVANTES CT,,,,,,,c7283b96701d2cfb
-117.8318384,33.6356784,1207,CERVANTES CT,,,,,,,dfe9e6f9a640a4b0
-117.8325018,33.6356776,107,CERVANTES CT,,,,,,,4f760ea6ed4a0033
-117.8317875,33.6357225,1205,CERVANTES CT,,,,,,,1e955ba249ee04c1
-117.8317195,33.6357413,1203,CERVANTES CT,,,,,,,10078ca7eee431f6
-117.8316505,33.6357432,1201,CERVANTES CT,,,,,,,de94b419d5494feb
-117.8323138,33.6357425,1601,CERVANTES CT,,,,,,,85fa41d3477d4fbf
-117.831521,33.6357853,915,CERVANTES CT,,,,,,,e2d7d94c53588def
-117.83147,33.6358294,913,CERVANTES CT,,,,,,,0a80f7b46e70d83c
-117.8314021,33.6358481,911,CERVANTES CT,,,,,,,8480532cc1305721
-117.8320718,33.6358461,1415,CERVANTES CT,,,,,,,47b6fc32a9697b75
-117.831334,33.6358512,909,CERVANTES CT,,,,,,,e0cd7d02110af49c
-117.8321243,33.6358886,1413,CERVANTES CT,,,,,,,5c8f7a0d7d1c9d19
-117.8325801,33.6358486,1707,CERVANTES CT,,,,,,,270ee268eb9a0586
-117.8312671,33.6358709,907,CERVANTES CT,,,,,,,b344da0970dde20e
-117.8325291,33.6358927,1705,CERVANTES CT,,,,,,,292dde7ac2bc9a6a
-117.8312161,33.635915,905,CERVANTES CT,,,,,,,3b11896be676f148
-117.831882,33.6359089,1315,CERVANTES CT,,,,,,,bc66ed42694d9dd0
-117.8324612,33.6359115,1703,CERVANTES CT,,,,,,,e9d9544959ee1fce
-117.8311482,33.6359339,903,CERVANTES CT,,,,,,,a226155b9e0d4838
-117.8321468,33.6359453,1411,CERVANTES CT,,,,,,,90e5687751e1b33c
-117.8323921,33.6359134,1701,CERVANTES CT,,,,,,,3364174f66ba9da7
-117.8310791,33.6359358,901,CERVANTES CT,,,,,,,dea0673a901e7b02
-117.8318843,33.6359667,1313,CERVANTES CT,,,,,,,61cb66ca457ee652
-117.8316472,33.6359892,1115,CERVANTES CT,,,,,,,3cc3f8dcb0db78aa
-117.8321504,33.6360025,1409,CERVANTES CT,,,,,,,8d08f7f4482a2117
-117.8319068,33.6360235,1311,CERVANTES CT,,,,,,,1557a1b122f4dc67
-117.8316997,33.6360317,1113,CERVANTES CT,,,,,,,b48fc6910ac154e3
-117.8314574,33.6360519,1015,CERVANTES CT,,,,,,,0f2a7b9088f030b1
-117.8325853,33.6360483,1805,CERVANTES CT,,,,,,,96fe87e2af44a035
-117.8321741,33.6360585,1407,CERVANTES CT,,,,,,,9c565c2fe1983aee
-117.8319594,33.6360661,1309,CERVANTES CT,,,,,,,0eb15f8b4dbea43c
-117.8325174,33.6360672,1803,CERVANTES CT,,,,,,,bf28d6c18fc2cb11
-117.8317222,33.6360884,1111,CERVANTES CT,,,,,,,628e36f37fcbf9aa
-117.8326547,33.6360464,1807,CERVANTES CT,,,,,,,3e43ebc91a5a06b4
-117.8312066,33.636099,815,CERVANTES CT,,,,,,,0f3214ac24deb483
-117.8322267,33.636101,1405,CERVANTES CT,,,,,,,c138db16cf44064e
-117.8314597,33.6361097,1013,CERVANTES CT,,,,,,,a2154e6a763ace86
-117.8312591,33.6361415,813,CERVANTES CT,,,,,,,647fd8b8b1fcf0cd
-117.8319831,33.6361221,1307,CERVANTES CT,,,,,,,780609ad0d3a84b1
-117.8317259,33.6361456,1109,CERVANTES CT,,,,,,,59d412a70ec61104
-117.8324667,33.6361112,1801,CERVANTES CT,,,,,,,60db66858185f58e
-117.8314821,33.6361665,1011,CERVANTES CT,,,,,,,4fbf210c265cf0eb
-117.8322492,33.6361577,1403,CERVANTES CT,,,,,,,f27c558fd29fe34d
-117.8319868,33.6361791,1305,CERVANTES CT,,,,,,,aec99536f8c59ccc
-117.8312816,33.6361982,811,CERVANTES CT,,,,,,,8605e1cf7fda1fd8
-117.8317495,33.6362016,1107,CERVANTES CT,,,,,,,7fac2c242d16b3d3
-117.8315349,33.6362092,1009,CERVANTES CT,,,,,,,79940cff68478560
-117.8322516,33.6362157,1401,CERVANTES CT,,,,,,,8fd34b69761533f7
-117.8320092,33.6362358,1303,CERVANTES CT,,,,,,,14077af690fd33e7
-117.831802,33.636244,1105,CERVANTES CT,,,,,,,0879094fccdd4efe
-117.8312853,33.6362555,809,CERVANTES CT,,,,,,,4ac0af2649d089f7
-117.8315585,33.6362651,1007,CERVANTES CT,,,,,,,a6f10a2117f1b043
-117.8320618,33.6362785,1301,CERVANTES CT,,,,,,,6005fd809d7c244e
-117.8318246,33.6363008,1103,CERVANTES CT,,,,,,,ab0ea55fd2c438c4
-117.8313089,33.6363115,807,CERVANTES CT,,,,,,,d192c59d50082d0e
-117.8315621,33.6363221,1005,CERVANTES CT,,,,,,,85f3e5ea046b4bc1
-117.8313615,33.6363539,805,CERVANTES CT,,,,,,,5293b403c62762cd
-117.831827,33.6363588,1101,CERVANTES CT,,,,,,,408f7ed41f0a1e97
-117.8315846,33.6363789,1003,CERVANTES CT,,,,,,,985c1c05ee2f088e
-117.8313841,33.6364106,803,CERVANTES CT,,,,,,,5bb8fdb5f0995396
-117.8316372,33.6364216,1001,CERVANTES CT,,,,,,,1cab5edb8230a492
-117.8326195,33.6364226,102,CERVANTES CT,,,,,,,6da80093fa3f5892
-117.8313863,33.6364687,801,CERVANTES CT,,,,,,,7f223d62632b7ac2
-117.8326218,33.6364804,104,CERVANTES CT,,,,,,,efdf197cd9ad18c3
-117.8323815,33.6364817,202,CERVANTES CT,,,,,,,e35cdab510643158
-117.832434,33.6365242,204,CERVANTES CT,,,,,,,06c7a4d5e52d5032
-117.8326442,33.6365372,106,CERVANTES CT,,,,,,,3b17d4f8eb02dfb9
-117.8321953,33.6365665,302,CERVANTES CT,,,,,,,5baeccf61a67f043
-117.8324566,33.636581,206,CERVANTES CT,,,,,,,8d60c573dd2402b1
-117.8326969,33.6365798,108,CERVANTES CT,,,,,,,1647524c473b033f
-117.8321975,33.6366242,304,CERVANTES CT,,,,,,,1d56da5fb016cb5d
-117.8319566,33.6366244,402,CERVANTES CT,,,,,,,c15a77194a37989c
-117.8324602,33.6366382,208,CERVANTES CT,,,,,,,342522acf73c08ad
-117.8327206,33.6366358,110,CERVANTES CT,,,,,,,5708b3b357270b1e
-117.8320092,33.6366668,404,CERVANTES CT,,,,,,,2eaa8505540c3cc5
-117.8314072,33.6366214,702,CERVANTES CT,,,,,,,dfd3ebe545139111
-117.83222,33.636681,306,CERVANTES CT,,,,,,,450d81e541121701
-117.8317627,33.6366932,502,CERVANTES CT,,,,,,,03815b74b0e017ad
-117.8327242,33.636693,112,CERVANTES CT,,,,,,,a82dc5b0d08eec64
-117.8324839,33.6366942,210,CERVANTES CT,,,,,,,3e2aba732a867fb9
-117.8320317,33.6367236,406,CERVANTES CT,,,,,,,de3b04c93c5aff7e
-117.8322727,33.6367237,308,CERVANTES CT,,,,,,,db8eaa24ba682be9
-117.8325364,33.6367366,212,CERVANTES CT,,,,,,,ff7e7e7704122adf
-117.831765,33.636751,504,CERVANTES CT,,,,,,,0cbc7690fc62c826
-117.8327468,33.6367498,114,CERVANTES CT,,,,,,,abf22e302818d676
-117.8320354,33.6367808,408,CERVANTES CT,,,,,,,906f6d89ce6bbfad
-117.8322963,33.6367797,310,CERVANTES CT,,,,,,,aa8eec1db19f83a3
-117.832559,33.6367934,214,CERVANTES CT,,,,,,,dfd7c8c2b8471897
-117.8317875,33.6368078,506,CERVANTES CT,,,,,,,5240d454db47bc72
-117.8315489,33.6368025,602,CERVANTES CT,,,,,,,b75100578a55f0d2
-117.8327993,33.6367923,116,CERVANTES CT,,,,,,,b70c6c1b2c0f2002
-117.8316014,33.636845,604,CERVANTES CT,,,,,,,c7fe05fe93c87a5b
-117.8323,33.6368367,312,CERVANTES CT,,,,,,,3aa5d5391809e772
-117.832059,33.6368368,410,CERVANTES CT,,,,,,,a2952f3d989fee1b
-117.8318402,33.6368504,508,CERVANTES CT,,,,,,,bac0ae477a750903
-117.8325613,33.6368514,216,CERVANTES CT,,,,,,,238d57e4a9454f29
-117.8321116,33.6368792,412,CERVANTES CT,,,,,,,aee67681d5cbadc7
-117.8323224,33.6368934,314,CERVANTES CT,,,,,,,43dea60de80d8325
-117.831624,33.6369017,606,CERVANTES CT,,,,,,,0fe47dd6ae3c71b1
-117.8318639,33.6369064,510,CERVANTES CT,,,,,,,568d4cc76b0460d7
-117.8321342,33.6369359,414,CERVANTES CT,,,,,,,acf13249bfe407aa
-117.832375,33.6369361,316,CERVANTES CT,,,,,,,7a7cf1dff61fc437
-117.8316276,33.6369589,608,CERVANTES CT,,,,,,,c612b932a582d68d
-117.8318675,33.6369634,512,CERVANTES CT,,,,,,,278c9af82523de95
-117.8321365,33.636994,416,CERVANTES CT,,,,,,,0353bfbb61d890cf
-117.8318899,33.6370201,514,CERVANTES CT,,,,,,,dc4c93831b2714ff
-117.8316513,33.6370149,610,CERVANTES CT,,,,,,,fd4454c33c9b36c7
-117.8317039,33.6370573,612,CERVANTES CT,,,,,,,5d078693860772af
-117.8319426,33.6370628,516,CERVANTES CT,,,,,,,54896532bae54436
-117.8317264,33.6371141,614,CERVANTES CT,,,,,,,5887a82a01afe1bb
-117.8317287,33.6371721,616,CERVANTES CT,,,,,,,6f45a162e1f504ac
-117.8314604,33.6366799,701,CERVANTES CT,,,,,,,48d56c6d6c076b99
-117.7761204,33.6603029,6500,ALTON,,,,,,,3d79cf64285ebb98
-117.8108345,33.6935424,15835,HARVARD AVE,,,,,,,e9b48d01aab4ec39
-117.7416931,33.6490905,837,SPECTRUM CENTER DR,BLDG 32,,,,,,08328e4c3c4c3d3f
-117.7406778,33.64867,930,SPECTRUM CENTER DR,BLDG 34,,,,,,7d4b61ae3db96000
-117.7413873,33.6482977,915,SPECTRUM CENTER DR,BLDG 33,,,,,,288402077cbd09c0
-117.7413334,33.6494476,865,SPECTRUM CENTER DR,BLDG 31,,,,,,9018373279d33ffa
-117.8465376,33.6746468,100,TRIBECA,,,,,,,eac942bca11e6c12
-117.8462356,33.6747975,116,TRIBECA,,,,,,,2aab63df29250cdd
-117.8459304,33.6750551,140,TRIBECA,,,,,,,3c4b537a90dea1f2
-117.8456618,33.6753412,164,TRIBECA,,,,,,,c0635bd232af7387
-117.8454039,33.6756364,188,TRIBECA,,,,,,,f8656feb7b415664
-117.8456903,33.6759604,101,BOWERY,,,,,,,612c9a34d3e5dc5b
-117.8459707,33.6762749,117,BOWERY,,,,,,,9f23ceef653454bf
-117.8462351,33.6765725,137,BOWERY,,,,,,,e3a4b8944eb445ba
