zpid,street,zipcode,city,state,latitude,longitude,FIPScounty,propertyType,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,lastSoldDate,lastSoldPrice,zestimatePrice
19564041,1416 Old Stone Way,95132,San Jose,CA,37.393039,-121.87107,6085,SingleFamily,1977,6090,1714,2,3,,,1067768
19564042,1410 Old Stone Way,95132,San Jose,CA,37.3929,-121.870968,6085,SingleFamily,1977,6090,1598,2,4,,,1046335
19564043,1406 Old Stone Way,95132,San Jose,CA,37.392767,-121.870862,6085,SingleFamily,1977,6098,1480,2,4,8/30/16,700000,998271
19564044,1402 Old Stone Way,95132,San Jose,CA,37.392639,-121.870757,6085,SingleFamily,1977,6090,1372,2,3,,,986989
19717760,1625 E Saint James St,95116,San Jose,CA,37.355028,-121.861677,6085,SingleFamily,1941,3870,934,1,2,,,602197
153402191,1619 E Saint James St,95116,San Jose,CA,37.3549,-121.861783,6085,Duplex,1946,3400,1198,,0,4/25/13,370000,689502
19675719,1802 Rosswood Dr,95124,San Jose,CA,37.248752,-121.915915,6085,SingleFamily,1960,6000,1555,3,4,,,1257161
19675720,1798 Rosswood Dr,95124,San Jose,CA,37.248855,-121.915742,6085,SingleFamily,1960,5998,1912,3,4,10/30/17,1310000,1302593
19675721,1796 Rosswood Dr,95124,San Jose,CA,37.248796,-121.915513,6085,SingleFamily,1960,6098,1240,2,3,4/17/12,505000,1122452
19675722,1794 Rosswood Dr,95124,San Jose,CA,37.248857,-121.915317,6085,SingleFamily,1960,6011,1240,2,3,4/7/15,1080000,1135151
19675723,1792 Rosswood Dr,95124,San Jose,CA,37.248867,-121.915113,6085,SingleFamily,1960,6098,1705,2,5,4/11/13,762000,1282428
19564045,1396 Old Stone Way,95132,San Jose,CA,37.392509,-121.870645,6085,SingleFamily,1977,6090,1577,2,3,6/24/19,995000,964286
19772406,2808 Hostetter Rd,95132,San Jose,CA,37.39949,-121.866551,6085,SingleFamily,1972,6534,1712,2,3,8/25/06,715000,1139924
19772407,2814 Hostetter Rd,95132,San Jose,CA,37.39956,-121.866391,6085,SingleFamily,1972,6600,1994,2,4,5/21/02,553000,1232983
19772408,2820 Hostetter Rd,95132,San Jose,CA,37.399638,-121.866227,6085,SingleFamily,1972,6600,2360,3,4,1/19/94,87500,1243850
19772409,2828 Hostetter Rd,95132,San Jose,CA,37.399717,-121.866066,6085,SingleFamily,1972,6600,1497,2,3,11/8/89,259000,1094676
19772410,2832 Hostetter Rd,95132,San Jose,CA,37.399793,-121.865904,6085,SingleFamily,1972,6600,1712,2,3,,,1141676
19675655,1833 Rosswood Dr,95124,San Jose,CA,37.248597,-121.918781,6085,SingleFamily,1960,7000,1240,2,3,6/13/96,237500,1136311
19717762,1617 E Saint James St,95116,San Jose,CA,37.354885,-121.861895,6085,SingleFamily,1920,3319,804,1,2,7/15/14,370000,623934
19675733,4805 Aspen Ct,95124,San Jose,CA,37.250066,-121.914234,6085,SingleFamily,1960,7000,1240,2,3,5/31/02,468000,1113777
19676327,2368 Sunrise Dr,95124,San Jose,CA,37.257986,-121.945617,6085,SingleFamily,1961,7492,2042,3,4,11/30/17,1250000,1221287
19676328,2362 Sunrise Dr,95124,San Jose,CA,37.257988,-121.945332,6085,SingleFamily,1960,6141,1825,2,5,5/9/17,1130000,1235031
19676329,2354 Sunrise Dr,95124,San Jose,CA,37.257989,-121.945074,6085,SingleFamily,1961,6141,1418,2,4,6/10/08,710000,1276930
19771374,1386 Turlock Ln,95132,San Jose,CA,37.400119,-121.855512,6085,SingleFamily,1962,5924,1325,2,3,2/3/17,935000,1063498
19771375,1392 Turlock Ln,95132,San Jose,CA,37.400275,-121.855592,6085,SingleFamily,1962,5978,1200,2,3,,,1032003
19771376,1396 Turlock Ln,95132,San Jose,CA,37.400431,-121.855672,6085,SingleFamily,1962,5978,1325,2,3,4/21/11,540000,1069919
19771377,1402 Turlock Ln,95132,San Jose,CA,37.400586,-121.855752,6085,SingleFamily,1962,5978,1120,2,3,,,1003126
19771378,1408 Turlock Ln,95132,San Jose,CA,37.400741,-121.855832,6085,SingleFamily,1962,5880,1325,2,3,5/6/03,453000,1062797
19676330,2346 Sunrise Dr,95124,San Jose,CA,37.25799,-121.944816,6085,SingleFamily,1961,6150,1382,2,3,5/2/97,271000,1233745
19676331,2340 Sunrise Dr,95124,San Jose,CA,37.257992,-121.944557,6085,SingleFamily,1961,6150,1178,2,3,,,1196542
19718281,1530 Whitton Ave,95116,San Jose,CA,37.34795,-121.858246,6085,SingleFamily,1930,5360,624,1,2,2/14/03,339500,617940
19718282,1534 Whitton Ave,95116,San Jose,CA,37.348017,-121.858125,6085,SingleFamily,1936,6700,888,1,2,,,601347
19718338,1609 E San Fernando St,95116,San Jose,CA,37.349941,-121.857573,6085,SingleFamily,1950,5480,2196,3,2,8/8/00,299000,932643
19718339,1601 E San Fernando St,95116,San Jose,CA,37.349798,-121.857706,6085,Duplex,1990,6960,2240,,,,,961441
19718340,80 S 33rd St,95116,San Jose,CA,37.34996,-121.857827,6085,SingleFamily,1950,4080,1068,1,2,1/31/08,205500,610531
19771379,1410 Turlock Ln,95132,San Jose,CA,37.400895,-121.855911,6085,SingleFamily,1962,5880,1546,2,3,11/26/08,585000,1097846
19771380,1414 Turlock Ln,95132,San Jose,CA,37.401049,-121.855991,6085,SingleFamily,1962,5700,1721,2,3,5/11/18,1501000,1374834
19718415,1652 E San Fernando St,95116,San Jose,CA,37.350179,-121.855747,6085,SingleFamily,1925,5360,996,1,2,5/22/12,200000,607785
19718416,1658 E San Fernando St,95116,San Jose,CA,37.350235,-121.855629,6085,SingleFamily,1920,5360,1211,2,3,2/14/13,240000,684754
19676332,2334 Sunrise Dr,95124,San Jose,CA,37.257994,-121.9443,6085,SingleFamily,1961,6150,1370,2,4,,,1230830
19676333,2328 Sunrise Dr,95124,San Jose,CA,37.257994,-121.944043,6085,SingleFamily,1961,6150,1940,3,4,4/9/03,579000,1374976
19676334,2320 Sunrise Dr,95124,San Jose,CA,37.257994,-121.943784,6085,SingleFamily,1961,6187,1178,2,3,3/9/00,474000,1225144
19674787,14836 Donner Dr,95124,San Jose,CA,37.253121,-121.928694,6085,SingleFamily,2015,9583,3143,5,4,2/29/16,1625000,2389994
19771135,3220 Vesuvius Ln,95132,San Jose,CA,37.399185,-121.849538,6085,SingleFamily,1960,6175,1949,2.5,4,3/2/09,425000,1139168
19771136,3228 Vesuvius Ln,95132,San Jose,CA,37.399274,-121.849344,6085,SingleFamily,1960,5225,1248,2,4,,,985993
19771137,3234 Vesuvius Ln,95132,San Jose,CA,37.399362,-121.849149,6085,SingleFamily,1960,6175,1144,2,3,,,964396
19771138,3242 Vesuvius Ln,95132,San Jose,CA,37.399451,-121.84895,6085,SingleFamily,1960,6384,1252,2,3,10/7/15,760000,1054795
19674788,14837 Donner Dr,95124,San Jose,CA,37.253152,-121.929307,6085,SingleFamily,1950,9375,1028,2,3,,,1110113
19674789,14851 Donner Dr,95124,San Jose,CA,37.252923,-121.929332,6085,SingleFamily,1950,9375,980,1,2,4/14/94,215000,1032691
19718417,1662 E San Fernando St,95116,San Jose,CA,37.350292,-121.855511,6085,SingleFamily,1947,5360,796,2,4,8/3/10,160000,630581
19718418,1664 E San Fernando St,95116,San Jose,CA,37.350348,-121.855393,6085,SingleFamily,1930,5360,1525,2,4,6/12/17,605000,650090
19716386,2277 Denair Ave,95122,San Jose,CA,37.31864,-121.83683,6085,SingleFamily,1978,4791,1610,2,3,,,771460
19716399,1154 Spokane Dr,95122,San Jose,CA,37.317562,-121.838523,6085,SingleFamily,1978,6000,1350,2,4,,,748037
300473824,1700 N 1st St,95112,San Jose,CA,37.366167,-121.910848,6085,MultiFamily5Plus,2000,225205,224535,,0,,,
19716400,1158 Spokane Dr,95122,San Jose,CA,37.317667,-121.838374,6085,SingleFamily,1978,5500,1155,2,3,,,694632
153402630,68 Eastwood Ct,95116,San Jose,CA,37.35326,-121.859183,6085,SingleFamily,1956,6552,960,1.5,2,,,697571
153402632,72 Eastwood Ct,95116,San Jose,CA,37.353328,-121.859389,6085,Duplex,1958,6300,1604,,0,,,777578
19675962,1853 Laurinda Dr,95124,San Jose,CA,37.247262,-121.92046,6085,SingleFamily,1959,10132,1192,1.5,3,,,1134656
19769942,1650 Wickham Rd,95132,San Jose,CA,37.403202,-121.862191,6085,SingleFamily,1972,6534,1480,2,3,9/16/15,850000,1099371
19769943,1662 Wickham Rd,95132,San Jose,CA,37.403323,-121.862342,6085,SingleFamily,1972,6300,1372,2,3,,,1054358
19771267,3181 Ruskin Dr,95132,San Jose,CA,37.402622,-121.853703,6085,SingleFamily,1963,6200,1224,2,3,12/22/15,800000,1077367
19771268,3175 Ruskin Dr,95132,San Jose,CA,37.402547,-121.853904,6085,SingleFamily,1962,6200,1164,2,3,,,998029
19771269,3171 Ruskin Dr,95132,San Jose,CA,37.402455,-121.854071,6085,SingleFamily,1963,6200,1926,2,4,11/19/04,575000,1179059
19675963,1855 Laurinda Dr,95124,San Jose,CA,37.247322,-121.920663,6085,SingleFamily,1961,8580,2000,2,4,,,1448023
19676160,5189 Selinda Way,95032,San Jose,CA,37.243911,-121.918606,6085,SingleFamily,1981,6076,1970,2,4,,,1335985
19676161,5195 Selinda Way,95032,San Jose,CA,37.24373,-121.918634,6085,SingleFamily,1981,6468,2499,3,4,5/7/15,1375000,1606736
19676201,5188 Selinda Way,95032,San Jose,CA,37.244036,-121.918126,6085,SingleFamily,1992,6272,3171,3,4,4/14/15,1805000,2048774
153402634,78 Eastwood Ct,95116,San Jose,CA,37.353445,-121.859504,6085,Duplex,1957,7434,2021,,0,4/14/08,500000,929698
19559168,1119 N 3rd St,95112,San Jose,CA,37.357594,-121.90415,6085,MultiFamily2To4,1936,7200,3100,4,4,6/8/04,680000,1546396
19559169,1115 N 3rd St,95112,San Jose,CA,37.35747,-121.904068,6085,SingleFamily,1947,6969,1461,2,3,4/20/12,400000,976445
19559170,1111 N 3rd St,95112,San Jose,CA,37.35736,-121.903973,6085,SingleFamily,1937,7000,1663,2,3,7/9/12,590000,1031556
153222228,1105 N 3rd St,95112,San Jose,CA,37.357242,-121.903887,6085,Duplex,1937,7000,1961,,0,8/9/99,152000,1002314
153222230,1101 N 3rd St,95112,San Jose,CA,37.357125,-121.903801,6085,SingleFamily,1937,7000,2714,2.5,4,,,1419647
153222368,1081 N 5th St,95112,San Jose,CA,37.358564,-121.901946,6085,Triplex,1955,6016,2656,,0,10/26/18,1365000,1460792
300473829,1077 N 5th St,95112,San Jose,CA,37.358452,-121.901889,6085,MultiFamily5Plus,1957,5715,3380,,0,10/26/18,6605000,
153402636,82 Eastwood Ct,95116,San Jose,CA,37.353574,-121.859628,6085,Duplex,1968,7434,2384,,0,,,998852
153402638,94 Eastwood Ct,95116,San Jose,CA,37.35379,-121.859848,6085,Duplex,1956,5520,1536,,0,4/12/17,665000,736037
153402652,132 Eastwood Ct,95116,San Jose,CA,37.354566,-121.860726,6085,Duplex,1958,5978,1456,,0,10/27/08,391000,763478
153402764,88 Eastwood Ct,95116,San Jose,CA,37.353726,-121.859663,6085,Apartment,1959,6200,750,1,2,,,
153402750,139 Eastwood Ct,95116,San Jose,CA,37.354555,-121.861258,6085,Duplex,,6018,,,0,12/27/02,450000,805853
19716468,1244 Shoreland Dr,95122,San Jose,CA,37.320485,-121.838089,6085,SingleFamily,1978,5000,1350,2,4,10/21/04,523000,748616
153222369,1073 N 5th St,95112,San Jose,CA,37.358376,-121.90177,6085,Triplex,1954,5760,1680,,0,1/7/97,250000,1027734
153222370,1067 N 5th St,95112,San Jose,CA,37.35825,-121.901687,6085,Duplex,1953,4625,1372,,0,1/15/08,451000,931272
19771944,2765 Babe Ruth Dr,95132,San Jose,CA,37.404251,-121.874463,6085,SingleFamily,1973,6000,1320,2,3,5/24/16,840000,1071094
19771945,2759 Babe Ruth Dr,95132,San Jose,CA,37.404143,-121.87463,6085,SingleFamily,1973,6011,1298,2,3,12/9/16,867000,1000839
19771946,2753 Babe Ruth Dr,95132,San Jose,CA,37.404042,-121.874791,6085,SingleFamily,1973,6098,1320,2,3,9/9/11,500000,1066786
19716469,1250 Shoreland Dr,95122,San Jose,CA,37.320537,-121.837921,6085,SingleFamily,1978,5000,1350,2,4,7/23/03,435000,743919
19677103,2480 Lost Oaks Dr,95124,San Jose,CA,37.249977,-121.948778,6085,SingleFamily,1959,6510,2493,3,4,2/26/01,835000,1678830
19677065,4897 Kingbrook Dr,95124,San Jose,CA,37.24817,-121.947815,6085,SingleFamily,1958,8320,2715,2.5,5,9/25/98,355000,1810756
19677066,4889 Kingbrook Dr,95124,San Jose,CA,37.248364,-121.947863,6085,SingleFamily,1958,6534,1567,2,3,11/29/16,1055000,1220551
19677067,4881 Kingbrook Dr,95124,San Jose,CA,37.248533,-121.947899,6085,SingleFamily,1958,6969,1700,2,3,4/26/13,905000,1506680
19677068,4873 Kingbrook Dr,95124,San Jose,CA,37.248703,-121.947902,6085,SingleFamily,1958,6324,1708,2,3,3/10/94,272000,1458182
19771947,2747 Babe Ruth Dr,95132,San Jose,CA,37.403937,-121.87496,6085,SingleFamily,1973,6000,1457,2,4,,,1031576
19772001,2809 Babe Ruth Dr,95132,San Jose,CA,37.405013,-121.873329,6085,SingleFamily,1973,6000,1457,2,4,12/2/02,468000,1061943
19559282,1063 N 5th St,95112,San Jose,CA,37.358208,-121.901655,6085,Duplex,1953,4625,1372,,,,,920790
19559283,1057 N 5th St,95112,San Jose,CA,37.358118,-121.901601,6085,MultiFamily2To4,1953,4207,1324,2,3,6/6/08,420000,926977
153222374,1049 N 5th St,95112,San Jose,CA,37.35801,-121.901542,6085,Duplex,1953,4125,1324,,0,5/19/04,420000,930776
153222376,1043 N 5th St,95112,San Jose,CA,37.357886,-121.901443,6085,Duplex,1950,6240,2037,,0,,,1016223
19716548,1230 Taper Ln,95122,San Jose,CA,37.321115,-121.841238,6085,SingleFamily,1978,6480,1350,2,4,1/4/06,630000,755235
19716600,1304 Shoreview Ct,95122,San Jose,CA,37.321837,-121.83779,6085,SingleFamily,1979,5700,1350,2,4,,,728901
19674776,14908 Conway Ct,95124,San Jose,CA,37.251418,-121.929709,6085,SingleFamily,1951,9625,3504,4,5,11/22/13,1530000,2240068
19674777,14894 Conway Ct,95124,San Jose,CA,37.251426,-121.929456,6085,SingleFamily,1951,9583,2054,3,4,4/29/11,510000,1710813
19674778,14880 Conway Ct,95124,San Jose,CA,37.251422,-121.929178,6085,SingleFamily,2003,9394,3131,6,4,7/7/17,2100000,2226596
19718332,1633 E San Fernando St,95116,San Jose,CA,37.350294,-121.856874,6085,SingleFamily,1925,5479,1250,1,3,9/15/10,292500,662411
19718333,1629 E San Fernando St,95116,San Jose,CA,37.350223,-121.856983,6085,SingleFamily,1948,238708800,1372,2,3,1/13/10,275000,707747
19769889,1783 Wickham Rd,95132,San Jose,CA,37.403696,-121.864063,6085,SingleFamily,1970,6098,1541,2,4,7/22/15,805000,1136687
19559433,540 Santa Ana Ave,95112,San Jose,CA,37.360063,-121.892732,6085,SingleFamily,1926,4242,1062,1,3,,,809920
19559434,1019 N 12th St,95112,San Jose,CA,37.360221,-121.892596,6085,SingleFamily,1950,2739,900,1,2,,,654691
19559435,1017 N 12th St,95112,San Jose,CA,37.360148,-121.892552,6085,SingleFamily,1931,2822,1008,1,2,4/9/14,157500,732053
19559436,1015 N 12th St,95112,San Jose,CA,37.360062,-121.892471,6085,SingleFamily,1935,2613,923,2,3,4/19/12,235000,756010
19559437,1013 N 12th St,95112,San Jose,CA,37.359973,-121.892403,6085,SingleFamily,1928,4791,1288,2,3,5/13/16,650000,917175
19717637,1520 E Saint John St,95116,San Jose,CA,37.351685,-121.861482,6085,SingleFamily,1938,6751,1106,1,3,7/26/13,451000,691962
19717638,1530 E Saint John St,95116,San Jose,CA,37.351748,-121.861348,6085,SingleFamily,1936,6750,1310,2,3,9/26/16,12000,694733
153402054,77 N 32nd St,95116,San Jose,CA,37.351812,-121.861214,6085,Duplex,1989,6750,2566,,0,,,1195569
19717634,76 N 31st St,95116,San Jose,CA,37.351462,-121.861614,6085,SingleFamily,1924,5250,1304,1,2,,,687331
19717635,86 N 31st St,95116,San Jose,CA,37.35158,-121.861702,6085,SingleFamily,1926,5250,872,1,2,7/28/10,260000,615186
19673889,4106 Leigh Ave,95124,San Jose,CA,37.257313,-121.921456,6085,SingleFamily,1959,6500,1580,2,4,7/26/94,181000,1225559
19559439,545 Madera Ave,95112,San Jose,CA,37.359772,-121.892342,6085,SingleFamily,1955,4536,827,1,2,5/6/98,160000,736299
19769890,1741 Wickham Rd,95132,San Jose,CA,37.403813,-121.8639,6085,SingleFamily,1970,6756,1857,3,4,7/31/09,590000,1230120
19769891,1735 Wickham Ct,95132,San Jose,CA,37.403642,-121.863638,6085,SingleFamily,1970,4875,1940,2.5,5,12/31/90,272000,1178476
19769892,1729 Wickham Ct,95132,San Jose,CA,37.403529,-121.863828,6085,SingleFamily,1970,261360000,1857,3,4,1/28/11,580000,1216591
19559440,541 Madera Ave,95112,San Jose,CA,37.359765,-121.892504,6085,SingleFamily,1935,5166,1252,2,4,5/11/12,225000,878639
19559441,525 Madera Ave,95112,San Jose,CA,37.359676,-121.892604,6085,SingleFamily,1950,5227,868,2,2,5/6/13,404500,752715
153351637,1855 Lencar Way,95124,San jose,CA,37.256573,-121.919725,6085,SingleFamily,,860362533,,,0,,,
19673890,1828 Nelson Way,95124,San Jose,CA,37.257441,-121.918372,6085,SingleFamily,1950,7242,1248,2,3,,,1044787
19717636,98 N 31st St,95116,San Jose,CA,37.351698,-121.861789,6085,SingleFamily,1938,5250,1300,2,3,9/21/12,377000,698630
19559442,523 Madera Ave,95112,San Jose,CA,37.359617,-121.892727,6085,SingleFamily,1940,5334,996,1,2,6/15/99,190000,736416
19559443,521 Madera Ave,95112,San Jose,CA,37.359559,-121.89285,6085,SingleFamily,1920,5250,1308,1,3,12/27/00,320000,900858
19559438,547 Madera Ave,95112,San Jose,CA,37.359831,-121.892219,6085,SingleFamily,1945,4536,1234,1,3,2/28/14,18000,831456
19770668,3037 Tulare Dr,95132,San Jose,CA,37.401091,-121.857418,6085,SingleFamily,1973,6300,1412,2,3,,,1044999
19717701,1494 E Saint John St,95116,San Jose,CA,37.351492,-121.862225,6085,SingleFamily,1969,228690000,1514,2,3,7/17/09,345000,805296
19717711,66 N 31st St,95116,San Jose,CA,37.351352,-121.861501,6085,SingleFamily,1926,6084,1020,1,3,9/24/93,140000,671128
19673891,1824 Nelson Way,95124,San Jose,CA,37.257443,-121.918142,6085,SingleFamily,1960,6528,1248,2,3,10/31/11,535000,1081552
19673892,1820 Nelson Way,95124,San Jose,CA,37.257446,-121.917921,6085,SingleFamily,1960,6528,1248,2,3,2/27/02,445000,1070192
19673893,1818 Nelson Way,95124,San Jose,CA,37.257446,-121.917694,6085,SingleFamily,1960,6798,1428,2,3,6/14/04,568000,1185345
19673894,1814 Nelson Way,95124,San Jose,CA,37.257461,-121.917459,6085,SingleFamily,1960,7140,1248,2,3,5/14/99,305000,1072920
19770669,3033 Tulare Dr,95132,San Jose,CA,37.401015,-121.857594,6085,SingleFamily,1973,6300,1577,2,3,6/30/98,322000,1150613
19717763,1611 E Saint James St,95116,San Jose,CA,37.354767,-121.86196,6085,SingleFamily,1941,3526,876,1,2,,,602324
19717774,257 N 34th St,95116,San Jose,CA,37.355806,-121.8622,6085,MultiFamily2To4,1948,9000,1272,2,3,,,747849
153402207,247 N 34th St,95116,San Jose,CA,37.355711,-121.862094,6085,SingleFamily,1948,9000,1146,1,3,5/6/11,302000,733239
19717776,241 N 34th St,95116,San Jose,CA,37.355603,-121.861987,6085,SingleFamily,1938,9000,980,1,2,6/15/04,449000,685348
19772411,2838 Hostetter Rd,95132,San Jose,CA,37.399874,-121.865743,6085,SingleFamily,1972,6600,1805,2,3,2/9/99,320000,1182225
19564046,1392 Old Stone Way,95132,San Jose,CA,37.392377,-121.870527,6085,SingleFamily,1977,6090,1918,2,4,,,1174429
19564047,1388 Old Stone Way,95132,San Jose,CA,37.392247,-121.870412,6085,SingleFamily,1977,6000,1480,2,4,9/19/08,470000,1060857
19564048,1384 Old Stone Way,95132,San Jose,CA,37.392122,-121.870286,6085,SingleFamily,1977,6090,1480,2,4,1/26/18,166500,1060037
153402210,233 N 34th St,95116,San Jose,CA,37.355572,-121.861728,6085,Duplex,2003,9000,2221,,0,6/21/02,399500,1066456
19675656,1823 Rosswood Dr,95124,San Jose,CA,37.248716,-121.918248,6085,SingleFamily,1960,6693,1240,2,3,7/25/16,1022000,1136067
19675621,1835 Rosswood Dr,95124,San Jose,CA,37.248545,-121.919118,6085,SingleFamily,1960,6900,1244,2,3,4/12/84,35000,1127145
19675685,1785 Rosswood Dr,95124,San Jose,CA,37.249341,-121.915122,6085,SingleFamily,1960,7070,1240,2,3,,,1109050
19675686,1793 Rosswood Dr,95124,San Jose,CA,37.249296,-121.915326,6085,SingleFamily,1960,6000,1240,2,3,,,1110652
19772412,2844 Hostetter Rd,95132,San Jose,CA,37.399953,-121.865581,6085,SingleFamily,1972,6600,3010,3,5,7/19/02,138000,1508745
19772413,2850 Hostetter Rd,95132,San Jose,CA,37.40003,-121.865418,6085,SingleFamily,1972,6621,1497,2,3,4/26/16,835000,1108495
19772414,2858 Hostetter Rd,95132,San Jose,CA,37.400108,-121.865256,6085,SingleFamily,1972,6600,1712,2,3,,,1148024
19772415,2862 Hostetter Rd,95132,San Jose,CA,37.400186,-121.865094,6085,SingleFamily,1972,6655,2139,2.5,3,5/15/02,540000,1235928
19771447,3040 Mauna Loa Ct,95132,San Jose,CA,37.398639,-121.856484,6085,SingleFamily,1972,6000,1530,2,4,,,1157872
19675687,1795 Rosswood Dr,95124,San Jose,CA,37.24927,-121.915545,6085,SingleFamily,1960,5940,1240,2,3,2/8/06,695000,1147846
153402212,225 N 34th St,95116,San Jose,CA,37.355393,-121.861763,6085,Duplex,1937,9000,2253,,0,2/24/03,400000,1102466
19717779,217 N 34th St,95116,San Jose,CA,37.355376,-121.8615,6085,Duplex,1937,9000,1657,,,,,813256
19717780,209 N 34th St,95116,San Jose,CA,37.355269,-121.861429,6085,Townhouse,1937,4140,1056,2,3,6/26/19,532500,692890
153402216,1665 E Saint James St,95116,San Jose,CA,37.355546,-121.860791,6085,Duplex,1950,7500,1600,,0,,,798446
19676757,15091 Bel Estos Dr,95124,San Jose,CA,37.249342,-121.934412,6085,SingleFamily,1952,12800,1618,2,4,8/17/93,260000,1321759
19771448,3044 Mauna Loa Ct,95132,San Jose,CA,37.398739,-121.856265,6085,SingleFamily,1972,6098,1067,2,3,7/29/13,675000,1039358
19676758,15105 Bel Estos Dr,95124,San Jose,CA,37.249122,-121.93441,6085,SingleFamily,1952,12800,2665,2,5,,,1672495
19716065,1838 Germaine Ct,95122,San Jose,CA,37.321589,-121.847719,6085,SingleFamily,1977,9550,1535,2,4,11/21/83,76000,790005
19716066,1832 Germaine Ct,95122,San Jose,CA,37.321772,-121.847854,6085,SingleFamily,1977,6800,1137,2,3,9/2/99,298000,732786
19716067,1826 Germaine Ct,95122,San Jose,CA,37.321887,-121.848022,6085,SingleFamily,1977,6325,1176,2,3,,,734105
19716068,1820 Germaine Ct,95122,San Jose,CA,37.322006,-121.84814,6085,SingleFamily,1977,6325,1321,2,3,,,732027
19771449,3048 Mauna Loa Ct,95132,San Jose,CA,37.398888,-121.856227,6085,SingleFamily,1972,6011,1530,2,4,12/14/16,1000000,1153053
19771450,3049 Mauna Loa Ct,95132,San Jose,CA,37.399099,-121.856337,6085,SingleFamily,1972,6000,1530,2,4,,,1181383
19771451,3045 Mauna Loa Ct,95132,San Jose,CA,37.399163,-121.856525,6085,SingleFamily,1972,7139,1393,2,4,5/16/18,1400000,1281423
19771452,3041 Mauna Loa Ct,95132,San Jose,CA,37.399055,-121.856746,6085,SingleFamily,1972,6000,1067,2,3,,,988363
19489418,535 Mill River Ln,95134,San Jose,CA,37.402607,-121.920449,6085,Townhouse,1991,1620,2091,2.5,3,5/15/09,563500,1224163
19716069,1814 Germaine Ct,95122,San Jose,CA,37.322125,-121.848258,6085,SingleFamily,1977,6325,1176,2,3,3/20/14,435000,741665
19676759,15119 Bel Estos Dr,95124,San Jose,CA,37.248904,-121.934411,6085,SingleFamily,1951,12800,1800,2,4,,,1443208
19716401,1162 Spokane Dr,95122,San Jose,CA,37.317763,-121.83823,6085,SingleFamily,1978,5500,1350,2,4,7/18/88,165000,735602
19772175,1840 Swanston Way,95132,San Jose,CA,37.407076,-121.869582,6085,SingleFamily,1970,6000,899,1,2,,,686677
19772176,1848 Swanston Way,95132,San Jose,CA,37.407212,-121.869671,6085,SingleFamily,1970,6000,1346,2,4,7/3/01,115000,1048042
19772177,1845 Morrill Ave,95132,San Jose,CA,37.407359,-121.869375,6085,SingleFamily,1970,6000,1536,2,4,7/21/95,220000,1150350
19772178,1839 Morrill Ave,95132,San Jose,CA,37.407212,-121.869265,6085,SingleFamily,1970,6000,1625,2,4,5/27/16,760000,1126328
19772179,1835 Morrill Ave,95132,San Jose,CA,37.407069,-121.869161,6085,SingleFamily,1970,6000,1733,3,4,4/24/98,250000,1175795
19772180,1831 Morrill Ave,95132,San Jose,CA,37.406926,-121.869057,6085,SingleFamily,1970,6000,1125,1.5,4,,,961221
2130268024,4271 N 1st St SPC 48,95134,San Jose,CA,37.416136,-121.955329,,SingleFamily,2005,7056,1627,2,4,1/13/05,500000,268717
19716553,2203 Thayer Ct,95122,San Jose,CA,37.321487,-121.837011,6085,SingleFamily,1979,6098,1152,2,3,5/31/13,430000,691985
19674178,1833 Gunston Way,95124,San Jose,CA,37.254943,-121.919078,6085,SingleFamily,1955,5880,1202,2,3,12/7/16,1030000,1189546
19674179,1837 Gunston Way,95124,San Jose,CA,37.255003,-121.919273,6085,SingleFamily,1955,5900,1202,2,3,,,1071176
19674180,1839 Gunston Way,95124,San Jose,CA,37.255001,-121.919478,6085,SingleFamily,1955,5900,1092,1,3,9/15/93,200000,1035960
19674181,1843 Gunston Way,95124,San Jose,CA,37.255,-121.919675,6085,SingleFamily,1955,5700,1852,2,3,,,1248333
19674182,1845 Gunston Way,95124,San Jose,CA,37.254997,-121.919871,6085,SingleFamily,1955,5700,2264,4,5,,,1363559
19772181,1827 Morrill Ave,95132,San Jose,CA,37.406783,-121.868954,6085,SingleFamily,1970,6000,1364,1,4,3/20/15,280000,1016087
19772182,1823 Morrill Ave,95132,San Jose,CA,37.406641,-121.86885,6085,SingleFamily,1970,6000,899,1,2,,,680864
19772183,1819 Morrill Ave,95132,San Jose,CA,37.406498,-121.868746,6085,SingleFamily,1970,6000,1125,1.5,4,5/8/13,590000,983191
19772184,1815 Morrill Ave,95132,San Jose,CA,37.406358,-121.868646,6085,SingleFamily,1970,6000,960,1,3,,,835007
19772185,1811 Morrill Ave,95132,San Jose,CA,37.406218,-121.868547,6085,SingleFamily,1970,6000,1950,3,4,2/11/99,180000,1179184
19717522,1774 Millsgate Ln,95122,San Jose,CA,37.323023,-121.848961,6085,Condominium,1992,2580,1585,3,2,9/19/11,315000,755871
19717872,78 Basch Ave,95116,San Jose,CA,37.355844,-121.853593,6085,SingleFamily,1951,5400,1538,2,3,,,702928
19717873,84 Basch Ave,95116,San Jose,CA,37.355954,-121.853697,6085,SingleFamily,1951,5350,916,1,2,6/30/99,220000,608730
19717874,88 Basch Ave,95116,San Jose,CA,37.356062,-121.853803,6085,SingleFamily,1951,5227,1112,2,3,4/26/13,122500,663460
19717875,94 Basch Ave,95116,San Jose,CA,37.35617,-121.85391,6085,SingleFamily,1951,5423,832,2,2,10/26/18,690000,651710
